"","unitid","instnm","semester","quarter","year"
"444",106704,"UNIVERSITY OF CENTRAL ARKANSAS",1,0,1998
"445",106704,"UNIVERSITY OF CENTRAL ARKANSAS",1,0,1999
"446",106704,"UNIVERSITY OF CENTRAL ARKANSAS",1,0,2000
"447",106704,"UNIVERSITY OF CENTRAL ARKANSAS",1,0,2001
"448",106704,"UNIVERSITY OF CENTRAL ARKANSAS",1,0,2002
"449",106704,"UNIVERSITY OF CENTRAL ARKANSAS",1,0,2003
"450",106704,"UNIVERSITY OF CENTRAL ARKANSAS",1,0,2004
"451",106704,"University of Central Arkansas",1,0,2005
"452",106704,"University of Central Arkansas",1,0,2006
"453",106704,"University of Central Arkansas",1,0,2007
"454",106704,"University of Central Arkansas",1,0,2008
"455",106704,"University of Central Arkansas",1,0,2009
"456",106704,"University of Central Arkansas",1,0,2010
"457",107044,"HARDING UNIVERSITY",1,0,1991
"458",107044,"HARDING UNIVERSITY",1,0,1992
"459",107044,"HARDING UNIVERSITY",1,0,1993
"460",107044,"HARDING UNIVERSITY",1,0,1995
"461",107044,"HARDING UNIVERSITY",1,0,1996
"462",107044,"HARDING UNIVERSITY",1,0,1997
"463",107044,"HARDING UNIVERSITY",1,0,1998
"464",107044,"HARDING UNIVERSITY",1,0,1999
"465",107044,"HARDING UNIVERSITY",1,0,2000
"466",107044,"HARDING UNIVERSITY",1,0,2001
"467",107044,"HARDING UNIVERSITY",1,0,2002
"468",107044,"HARDING UNIVERSITY",1,0,2003
"469",107044,"HARDING UNIVERSITY",1,0,2004
"470",107044,"Harding University",1,0,2005
"471",107044,"Harding University",1,0,2006
"472",107044,"Harding University",1,0,2007
"473",107044,"Harding University",1,0,2008
"474",107044,"Harding University",1,0,2009
"475",107044,"Harding University",1,0,2010
"476",107080,"HENDRIX COLLEGE",0,1,1991
"477",107080,"HENDRIX COLLEGE",0,1,1992
"478",107080,"HENDRIX COLLEGE",0,1,1993
"479",107080,"HENDRIX COLLEGE",0,1,1995
"480",107080,"HENDRIX COLLEGE",0,1,1996
"481",107080,"HENDRIX COLLEGE",0,1,1997
"482",107080,"HENDRIX COLLEGE",0,1,1998
"483",107080,"HENDRIX COLLEGE",0,1,1999
"484",107080,"HENDRIX COLLEGE",0,1,2000
"485",107080,"HENDRIX COLLEGE",0,1,2001
"486",107080,"HENDRIX COLLEGE",1,0,2002
"487",107080,"HENDRIX COLLEGE",1,0,2003
"488",107080,"HENDRIX COLLEGE",1,0,2004
"489",107080,"Hendrix College",1,0,2005
"490",107080,"Hendrix College",1,0,2006
"491",107080,"Hendrix College",1,0,2007
"492",107080,"Hendrix College",1,0,2008
"493",107080,"Hendrix College",1,0,2009
"494",107080,"Hendrix College",1,0,2010
"495",107141,"JOHN BROWN UNIVERSITY",1,0,1991
"496",107141,"JOHN BROWN UNIVERSITY",1,0,1992
"497",107141,"JOHN BROWN UNIVERSITY",1,0,1993
"498",107141,"JOHN BROWN UNIVERSITY",1,0,1995
"499",107141,"JOHN BROWN UNIVERSITY",1,0,1996
"500",107141,"JOHN BROWN UNIVERSITY",1,0,1997
"501",107141,"JOHN BROWN UNIVERSITY",1,0,1998
"502",107141,"JOHN BROWN UNIVERSITY",1,0,1999
"503",107141,"JOHN BROWN UNIVERSITY",1,0,2000
"504",107141,"JOHN BROWN UNIVERSITY",1,0,2001
"505",107141,"JOHN BROWN UNIVERSITY",1,0,2002
"506",107141,"JOHN BROWN UNIVERSITY",1,0,2003
"507",107141,"JOHN BROWN UNIVERSITY",1,0,2004
"508",107141,"John Brown University",1,0,2005
"509",107141,"John Brown University",1,0,2006
"510",107141,"John Brown University",1,0,2007
"511",107141,"John Brown University",1,0,2008
"512",107141,"John Brown University",1,0,2009
"513",107141,"John Brown University",1,0,2010
"514",107512,"OUACHITA BAPTIST UNIVERSITY",1,0,1991
"515",107512,"OUACHITA BAPTIST UNIVERSITY",1,0,1992
"516",107512,"OUACHITA BAPTIST UNIVERSITY",1,0,1993
"517",107512,"OUACHITA BAPTIST UNIVERSITY",1,0,1995
"518",107512,"OUACHITA BAPTIST UNIVERSITY",1,0,1996
"519",107512,"OUACHITA BAPTIST UNIVERSITY",1,0,1997
"520",107512,"OUACHITA BAPTIST UNIVERSITY",1,0,1998
"521",107512,"OUACHITA BAPTIST UNIVERSITY",1,0,1999
"522",107512,"OUACHITA BAPTIST UNIVERSITY",1,0,2000
"523",107512,"OUACHITA BAPTIST UNIVERSITY",1,0,2001
"524",107512,"OUACHITA BAPTIST UNIVERSITY",1,0,2002
"525",107512,"OUACHITA BAPTIST UNIVERSITY",1,0,2003
"526",107512,"OUACHITA BAPTIST UNIVERSITY",1,0,2004
"527",107512,"Ouachita Baptist University",1,0,2005
"528",107512,"Ouachita Baptist University",1,0,2006
"529",107512,"Ouachita Baptist University",1,0,2007
"530",107512,"Ouachita Baptist University",1,0,2008
"531",107512,"Ouachita Baptist University",1,0,2009
"532",107512,"Ouachita Baptist University",1,0,2010
"533",107558,"UNIVERSITY OF THE OZARKS",1,0,1991
"534",107558,"UNIVERSITY OF THE OZARKS",1,0,1992
"535",107558,"UNIVERSITY OF THE OZARKS",1,0,1993
"536",107558,"UNIVERSITY OF THE OZARKS",1,0,1995
"537",107558,"UNIVERSITY OF THE OZARKS",1,0,1996
"538",107558,"UNIVERSITY OF THE OZARKS",1,0,1997
"539",107558,"UNIVERSITY OF THE OZARKS",1,0,1998
"540",107558,"UNIVERSITY OF THE OZARKS",1,0,1999
"541",107558,"UNIVERSITY OF THE OZARKS",1,0,2000
"542",107558,"UNIVERSITY OF THE OZARKS",1,0,2001
"543",107558,"UNIVERSITY OF THE OZARKS",1,0,2002
"544",107558,"UNIVERSITY OF THE OZARKS",1,0,2003
"545",107558,"UNIVERSITY OF THE OZARKS",1,0,2004
"546",107558,"University of the Ozarks",1,0,2005
"547",107558,"University of the Ozarks",1,0,2006
"548",107558,"University of the Ozarks",1,0,2007
"549",107558,"University of the Ozarks",1,0,2008
"550",107558,"University of the Ozarks",1,0,2009
"551",107558,"University of the Ozarks",1,0,2010
"552",110097,"BIOLA UNIVERSITY",1,0,1991
"553",110097,"BIOLA UNIVERSITY",1,0,1992
"554",110097,"BIOLA UNIVERSITY",1,0,1993
"555",110097,"BIOLA UNIVERSITY",1,0,1995
"556",110097,"BIOLA UNIVERSITY",1,0,1996
"557",110097,"BIOLA UNIVERSITY",1,0,1997
"558",110097,"BIOLA UNIVERSITY",1,0,1998
"559",110097,"BIOLA UNIVERSITY",1,0,1999
"560",110097,"BIOLA UNIVERSITY",1,0,2000
"561",110097,"BIOLA UNIVERSITY",1,0,2001
"562",110097,"BIOLA UNIVERSITY",1,0,2002
"563",110097,"BIOLA UNIVERSITY",1,0,2003
"564",110097,"BIOLA UNIVERSITY",1,0,2004
"565",110097,"Biola University",1,0,2005
"566",110097,"Biola University",1,0,2006
"567",110097,"Biola University",1,0,2007
"568",110097,"Biola University",1,0,2008
"569",110097,"Biola University",1,0,2009
"570",110097,"Biola University",1,0,2010
"571",110404,"CALIFORNIA INSTITUTE OF TECHNOLOGY",0,1,1991
"572",110404,"CALIFORNIA INSTITUTE OF TECHNOLOGY",0,1,1992
"573",110404,"CALIFORNIA INSTITUTE OF TECHNOLOGY",0,1,1993
"574",110404,"CALIFORNIA INSTITUTE OF TECHNOLOGY",0,1,1995
"575",110404,"CALIFORNIA INSTITUTE OF TECHNOLOGY",0,1,1996
"576",110404,"CALIFORNIA INSTITUTE OF TECHNOLOGY",0,1,1997
"577",110404,"CALIFORNIA INSTITUTE OF TECHNOLOGY",0,1,1998
"578",110404,"CALIFORNIA INSTITUTE OF TECHNOLOGY",0,1,1999
"579",110404,"CALIFORNIA INSTITUTE OF TECHNOLOGY",0,1,2000
"580",110404,"CALIFORNIA INSTITUTE OF TECHNOLOGY",0,1,2001
"581",110404,"CALIFORNIA INSTITUTE OF TECHNOLOGY",0,1,2002
"582",110404,"CALIFORNIA INSTITUTE OF TECHNOLOGY",0,1,2003
"583",110404,"CALIFORNIA INSTITUTE OF TECHNOLOGY",0,1,2004
"584",110404,"California Institute of Technology",0,1,2005
"585",110404,"California Institute of Technology",0,1,2006
"586",110404,"California Institute of Technology",0,1,2007
"587",110404,"California Institute of Technology",0,1,2008
"588",110404,"California Institute of Technology",0,1,2009
"589",110404,"California Institute of Technology",0,1,2010
"590",110422,"CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO",0,1,1991
"591",110422,"CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO",0,1,1992
"592",110422,"CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO",0,1,1993
"593",110422,"CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO",0,1,1995
"594",110422,"CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO",0,1,1996
"595",110422,"CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO",0,1,1997
"596",110422,"CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO",0,1,1998
"597",110422,"CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO",0,1,1999
"598",110422,"CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO",0,1,2000
"599",110422,"CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO",0,1,2001
"600",110422,"CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO",0,1,2002
"601",110422,"CALIFORNIA POLYTECHNIC STATE UNIV-SAN LUIS OBISPO",0,1,2003
"602",110422,"CALIFORNIA POLYTECHNIC STATE UNIVERSITY-SAN LUIS OBISPO",0,1,2004
"603",110422,"California Polytechnic State University-San Luis Obispo",0,1,2005
"604",110422,"California Polytechnic State University-San Luis Obispo",0,1,2006
"605",110422,"California Polytechnic State University-San Luis Obispo",0,1,2007
"606",110422,"California Polytechnic State University-San Luis Obispo",0,1,2008
"607",110422,"California Polytechnic State University-San Luis Obispo",0,1,2009
"608",110422,"California Polytechnic State University-San Luis Obispo",0,1,2010
"609",110486,"CALIFORNIA STATE COLLEGE-BAKERSFIELD",0,1,1991
"610",110486,"CALIFORNIA STATE BAKERSFIELD UNIVERSITY",0,1,1992
"611",110486,"CALIFORNIA STATE UNIVERSITY-BAKERSFIELD",0,1,1993
"612",110486,"CALIFORNIA STATE UNIVERSITY-BAKERSFIELD",0,1,1995
"613",110486,"CALIFORNIA STATE UNIVERSITY-BAKERSFIELD",0,1,1996
"614",110486,"CALIFORNIA STATE UNIVERSITY-BAKERSFIELD",0,1,1997
"615",110486,"CALIFORNIA STATE UNIVERSITY-BAKERSFIELD",0,1,1998
"616",110486,"CALIFORNIA STATE UNIVERSITY-BAKERSFIELD",0,1,1999
"617",110486,"CALIFORNIA STATE UNIVERSITY-BAKERSFIELD",0,1,2000
"618",110486,"CALIFORNIA STATE UNIVERSITY-BAKERSFIELD",0,1,2001
"619",110486,"CALIFORNIA STATE UNIVERSITY-BAKERSFIELD",0,1,2002
"620",110486,"CALIFORNIA STATE UNIVERSITY-BAKERSFIELD",0,1,2003
"621",110486,"CALIFORNIA STATE UNIVERSITY-BAKERSFIELD",0,1,2004
"622",110486,"California State University-Bakersfield",0,1,2005
"623",110486,"California State University-Bakersfield",0,1,2006
"624",110486,"California State University-Bakersfield",0,1,2007
"625",110486,"California State University-Bakersfield",0,1,2008
"626",110486,"California State University-Bakersfield",0,1,2009
"627",110486,"California State University-Bakersfield",0,1,2010
"628",110495,"CALIFORNIA STATE UNIVERSITY-STANISLAUS",1,0,1991
"629",110495,"CALIFORNIA STATE UNIVERSITY-STANISLAUS",1,0,1992
"630",110495,"CALIFORNIA STATE UNIVERSITY-STANISLAUS",1,0,1993
"631",110495,"CALIFORNIA STATE UNIVERSITY-STANISLAUS",1,0,1995
"632",110495,"CALIFORNIA STATE UNIVERSITY-STANISLAUS",1,0,1996
"633",110495,"CALIFORNIA STATE UNIVERSITY-STANISLAUS",1,0,1997
"634",110495,"CALIFORNIA STATE UNIVERSITY-STANISLAUS",1,0,1998
"635",110495,"CALIFORNIA STATE UNIVERSITY-STANISLAUS",1,0,1999
"636",110495,"CALIFORNIA STATE UNIVERSITY-STANISLAUS",1,0,2000
"637",110495,"CALIFORNIA STATE UNIVERSITY-STANISLAUS",1,0,2001
"638",110495,"CALIFORNIA STATE UNIVERSITY-STANISLAUS",1,0,2002
"639",110495,"CALIFORNIA STATE UNIVERSITY-STANISLAUS",1,0,2003
"640",110495,"CALIFORNIA STATE UNIVERSITY-STANISLAUS",1,0,2004
"641",110495,"California State University-Stanislaus",1,0,2005
"642",110495,"California State University-Stanislaus",1,0,2006
"643",110495,"California State University-Stanislaus",1,0,2007
"644",110495,"California State University-Stanislaus",1,0,2008
"645",110495,"California State University-Stanislaus",1,0,2009
"646",110495,"California State University-Stanislaus",1,0,2010
"647",110510,"CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO",0,1,1991
"648",110510,"CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO",0,1,1992
"649",110510,"CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO",0,1,1993
"650",110510,"CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO",0,1,1995
"651",110510,"CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO",0,1,1996
"652",110510,"CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO",0,1,1997
"653",110510,"CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO",0,1,1998
"654",110510,"CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO",0,1,1999
"655",110510,"CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO",0,1,2000
"656",110510,"CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO",0,1,2001
"657",110510,"CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO",0,1,2002
"658",110510,"CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO",0,1,2003
"659",110510,"CALIFORNIA STATE UNIVERSITY-SAN BERNARDINO",0,1,2004
"660",110510,"California State University-San Bernardino",0,1,2005
"661",110510,"California State University-San Bernardino",0,1,2006
"662",110510,"California State University-San Bernardino",0,1,2007
"663",110510,"California State University-San Bernardino",0,1,2008
"664",110510,"California State University-San Bernardino",0,1,2009
"665",110510,"California State University-San Bernardino",0,1,2010
"666",110529,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY POMONA",0,1,1991
"667",110529,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY POMONA",0,1,1992
"668",110529,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA",0,1,1993
"669",110529,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA",0,1,1995
"670",110529,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA",0,1,1996
"671",110529,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA",0,1,1997
"672",110529,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA",0,1,1998
"673",110529,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA",0,1,1999
"674",110529,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA",0,1,2000
"675",110529,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA",0,1,2001
"676",110529,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA",0,1,2002
"677",110529,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA",0,1,2003
"678",110529,"CALIFORNIA STATE POLYTECHNIC UNIVERSITY-POMONA",0,1,2004
"679",110529,"California State Polytechnic University-Pomona",0,1,2005
"680",110529,"California State Polytechnic University-Pomona",0,1,2006
"681",110529,"California State Polytechnic University-Pomona",0,1,2007
"682",110529,"California State Polytechnic University-Pomona",0,1,2008
"683",110529,"California State Polytechnic University-Pomona",0,1,2009
"684",110529,"California State Polytechnic University-Pomona",0,1,2010
"685",110538,"CALIFORNIA STATE UNIVERSITY-CHICO",1,0,1991
"686",110538,"CALIFORNIA STATE UNIVERSITY-CHICO",1,0,1992
"687",110538,"CALIFORNIA STATE UNIVERSITY-CHICO",1,0,1993
"688",110538,"CALIFORNIA STATE UNIVERSITY-CHICO",1,0,1995
"689",110538,"CALIFORNIA STATE UNIVERSITY-CHICO",1,0,1996
"690",110538,"CALIFORNIA STATE UNIVERSITY-CHICO",1,0,1997
"691",110538,"CALIFORNIA STATE UNIVERSITY-CHICO",1,0,1998
"692",110538,"CALIFORNIA STATE UNIVERSITY-CHICO",1,0,1999
"693",110538,"CALIFORNIA STATE UNIVERSITY-CHICO",1,0,2000
"694",110538,"CALIFORNIA STATE UNIVERSITY-CHICO",1,0,2001
"695",110538,"CALIFORNIA STATE UNIVERSITY-CHICO",1,0,2002
"696",110538,"CALIFORNIA STATE UNIVERSITY-CHICO",1,0,2003
"697",110538,"CALIFORNIA STATE UNIVERSITY-CHICO",1,0,2004
"698",110538,"California State University-Chico",1,0,2005
"699",110538,"California State University-Chico",1,0,2006
"700",110538,"California State University-Chico",1,0,2007
"701",110538,"California State University-Chico",1,0,2008
"702",110538,"California State University-Chico",1,0,2009
"703",110538,"California State University-Chico",1,0,2010
"704",110547,"CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS",1,0,1991
"705",110547,"CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS",1,0,1992
"706",110547,"CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS",1,0,1993
"707",110547,"CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS",1,0,1995
"708",110547,"CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS",1,0,1996
"709",110547,"CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS",1,0,1997
"710",110547,"CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS",1,0,1998
"711",110547,"CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS",1,0,1999
"712",110547,"CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS",1,0,2000
"713",110547,"CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS",1,0,2001
"714",110547,"CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS",1,0,2002
"715",110547,"CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS",1,0,2003
"716",110547,"CALIFORNIA STATE UNIVERSITY-DOMINGUEZ HILLS",1,0,2004
"717",110547,"California State University-Dominguez Hills",1,0,2005
"718",110547,"California State University-Dominguez Hills",1,0,2006
"719",110547,"California State University-Dominguez Hills",1,0,2007
"720",110547,"California State University-Dominguez Hills",1,0,2008
"721",110547,"California State University-Dominguez Hills",1,0,2009
"722",110547,"California State University-Dominguez Hills",1,0,2010
"723",110556,"CALIFORNIA STATE UNIVERSITY-FRESNO",1,0,1991
"724",110556,"CALIFORNIA STATE UNIVERSITY-FRESNO",1,0,1992
"725",110556,"CALIFORNIA STATE UNIVERSITY-FRESNO",1,0,1993
"726",110556,"CALIFORNIA STATE UNIVERSITY-FRESNO",1,0,1995
"727",110556,"CALIFORNIA STATE UNIVERSITY-FRESNO",1,0,1996
"728",110556,"CALIFORNIA STATE UNIVERSITY-FRESNO",1,0,1997
"729",110556,"CALIFORNIA STATE UNIVERSITY-FRESNO",1,0,1998
"730",110556,"CALIFORNIA STATE UNIVERSITY-FRESNO",1,0,1999
"731",110556,"CALIFORNIA STATE UNIVERSITY-FRESNO",1,0,2000
"732",110556,"CALIFORNIA STATE UNIVERSITY-FRESNO",1,0,2001
"733",110556,"CALIFORNIA STATE UNIVERSITY-FRESNO",1,0,2002
"734",110556,"CALIFORNIA STATE UNIVERSITY-FRESNO",1,0,2003
"735",110556,"CALIFORNIA STATE UNIVERSITY-FRESNO",1,0,2004
"736",110556,"California State University-Fresno",1,0,2005
"737",110556,"California State University-Fresno",1,0,2006
"738",110556,"California State University-Fresno",1,0,2007
"739",110556,"California State University-Fresno",1,0,2008
"740",110556,"California State University-Fresno",1,0,2009
"741",110556,"California State University-Fresno",1,0,2010
"742",110565,"CALIFORNIA STATE UNIVERSITY-FULLERTON",1,0,1991
"743",110565,"CALIFORNIA STATE UNIVERSITY-FULLERTON",1,0,1992
"744",110565,"CALIFORNIA STATE UNIVERSITY-FULLERTON",1,0,1993
"745",110565,"CALIFORNIA STATE UNIVERSITY-FULLERTON",1,0,1995
"746",110565,"CALIFORNIA STATE UNIVERSITY-FULLERTON",1,0,1996
"747",110565,"CALIFORNIA STATE UNIVERSITY-FULLERTON",1,0,1997
"748",110565,"CALIFORNIA STATE UNIVERSITY-FULLERTON",1,0,1998
"749",110565,"CALIFORNIA STATE UNIVERSITY-FULLERTON",1,0,1999
"750",110565,"CALIFORNIA STATE UNIVERSITY-FULLERTON",1,0,2000
"751",110565,"CALIFORNIA STATE UNIVERSITY-FULLERTON",1,0,2001
"752",110565,"CALIFORNIA STATE UNIVERSITY-FULLERTON",1,0,2002
"753",110565,"CALIFORNIA STATE UNIVERSITY-FULLERTON",1,0,2003
"754",110565,"CALIFORNIA STATE UNIVERSITY-FULLERTON",1,0,2004
"755",110565,"California State University-Fullerton",1,0,2005
"756",110565,"California State University-Fullerton",1,0,2006
"757",110565,"California State University-Fullerton",1,0,2007
"758",110565,"California State University-Fullerton",1,0,2008
"759",110565,"California State University-Fullerton",1,0,2009
"760",110565,"California State University-Fullerton",1,0,2010
"761",110574,"CALIFORNIA STATE UNIVERSITY-HAYWARD",0,1,1991
"762",110574,"CALIFORNIA STATE UNIVERSITY-HAYWARD",0,1,1992
"763",110574,"CALIFORNIA STATE UNIVERSITY-HAYWARD",0,1,1993
"764",110574,"CALIFORNIA STATE UNIVERSITY-HAYWARD",0,1,1995
"765",110574,"CALIFORNIA STATE UNIVERSITY-HAYWARD",0,1,1996
"766",110574,"CALIFORNIA STATE UNIVERSITY-HAYWARD",0,1,1997
"767",110574,"CALIFORNIA STATE UNIVERSITY-HAYWARD",0,1,1998
"768",110574,"CALIFORNIA STATE UNIVERSITY-HAYWARD",0,1,1999
"769",110574,"CALIFORNIA STATE UNIVERSITY-HAYWARD",0,1,2000
"770",110574,"CALIFORNIA STATE UNIVERSITY-HAYWARD",0,1,2001
"771",110574,"CALIFORNIA STATE UNIVERSITY-HAYWARD",0,1,2002
"772",110574,"CALIFORNIA STATE UNIVERSITY-HAYWARD",0,1,2003
"773",110574,"CALIFORNIA STATE UNIVERSITY-EAST BAY",0,1,2004
"774",110574,"California State University-East Bay",0,1,2005
"775",110574,"California State University-East Bay",0,1,2006
"776",110574,"California State University-East Bay",0,1,2007
"777",110574,"California State University-East Bay",0,1,2008
"778",110574,"California State University-East Bay",0,1,2009
"779",110574,"California State University-East Bay",0,1,2010
"780",110583,"CALIFORNIA STATE UNIVERSITY-LONG BEACH",1,0,1991
"781",110583,"CALIFORNIA STATE UNIVERSITY-LONG BEACH",1,0,1992
"782",110583,"CALIFORNIA STATE UNIVERSITY-LONG BEACH",1,0,1993
"783",110583,"CALIFORNIA STATE UNIVERSITY-LONG BEACH",1,0,1995
"784",110583,"CALIFORNIA STATE UNIVERSITY-LONG BEACH",1,0,1996
"785",110583,"CALIFORNIA STATE UNIVERSITY-LONG BEACH",1,0,1997
"786",110583,"CALIFORNIA STATE UNIVERSITY-LONG BEACH",1,0,1998
"787",110583,"CALIFORNIA STATE UNIVERSITY-LONG BEACH",1,0,1999
"788",110583,"CALIFORNIA STATE UNIVERSITY-LONG BEACH",1,0,2000
"789",110583,"CALIFORNIA STATE UNIVERSITY-LONG BEACH",1,0,2001
"790",110583,"CALIFORNIA STATE UNIVERSITY-LONG BEACH",1,0,2002
"791",110583,"CALIFORNIA STATE UNIVERSITY-LONG BEACH",1,0,2003
"792",110583,"CALIFORNIA STATE UNIVERSITY-LONG BEACH",1,0,2004
"793",110583,"California State University-Long Beach",1,0,2005
"794",110583,"California State University-Long Beach",1,0,2006
"795",110583,"California State University-Long Beach",1,0,2007
"796",110583,"California State University-Long Beach",1,0,2008
"797",110583,"California State University-Long Beach",1,0,2009
"798",110583,"California State University-Long Beach",1,0,2010
"799",110592,"CALIFORNIA STATE UNIVERSITY-LOS ANGELES",0,1,1991
"800",110592,"CALIFORNIA STATE UNIVERSITY-LOS ANGELES",0,1,1992
"801",110592,"CALIFORNIA STATE UNIVERSITY-LOS ANGELES",0,1,1993
"802",110592,"CALIFORNIA STATE UNIVERSITY-LOS ANGELES",0,1,1995
"803",110592,"CALIFORNIA STATE UNIVERSITY-LOS ANGELES",0,1,1996
"804",110592,"CALIFORNIA STATE UNIVERSITY-LOS ANGELES",0,1,1997
"805",110592,"CALIFORNIA STATE UNIVERSITY-LOS ANGELES",0,1,1998
"806",110592,"CALIFORNIA STATE UNIVERSITY-LOS ANGELES",0,1,1999
"807",110592,"CALIFORNIA STATE UNIVERSITY-LOS ANGELES",0,1,2000
"808",110592,"CALIFORNIA STATE UNIVERSITY-LOS ANGELES",0,1,2001
"809",110592,"CALIFORNIA STATE UNIVERSITY-LOS ANGELES",0,1,2002
"810",110592,"CALIFORNIA STATE UNIVERSITY-LOS ANGELES",0,1,2003
"811",110592,"CALIFORNIA STATE UNIVERSITY-LOS ANGELES",0,1,2004
"812",110592,"California State University-Los Angeles",0,1,2005
"813",110592,"California State University-Los Angeles",0,1,2006
"814",110592,"California State University-Los Angeles",0,1,2007
"815",110592,"California State University-Los Angeles",0,1,2008
"816",110592,"California State University-Los Angeles",0,1,2009
"817",110592,"California State University-Los Angeles",0,1,2010
"818",110617,"CALIFORNIA STATE UNIVERSITY-SACRAMENTO",1,0,1991
"819",110617,"CALIFORNIA STATE UNIVERSITY-SACRAMENTO",1,0,1992
"820",110617,"CALIFORNIA STATE UNIVERSITY-SACRAMENTO",1,0,1993
"821",110617,"CALIFORNIA STATE UNIVERSITY-SACRAMENTO",1,0,1995
"822",110617,"CALIFORNIA STATE UNIVERSITY-SACRAMENTO",1,0,1996
"823",110617,"CALIFORNIA STATE UNIVERSITY-SACRAMENTO",1,0,1997
"824",110617,"CALIFORNIA STATE UNIVERSITY-SACRAMENTO",1,0,1998
"825",110617,"CALIFORNIA STATE UNIVERSITY-SACRAMENTO",1,0,1999
"826",110617,"CALIFORNIA STATE UNIVERSITY-SACRAMENTO",1,0,2000
